scope,window.type,window.year,generatedAt,matchCount,selectedMatchCount,seasonKey,seasonYear,playerKey,displayName,basePlayerKey,basePlayerName,deck,rating,matches,wins,losses,winRate,lastActiveDate,eloGain,eventCount
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,xenowan:::Izzet Fae,Xenowan (Izzet Fae),xenowan,Xenowan,Izzet Fae,1492.879,3,1,2,0.333333,2024-04-20,-7.121,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,pavesito:::Grixis Affinity,pavesito (Grixis Affinity),pavesito,pavesito,Grixis Affinity,1492.852,11,5,6,0.454545,2024-08-04,-7.148,2
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,pavesito:::Red Kuldotha,pavesito (Red Kuldotha),pavesito,pavesito,Red Kuldotha,1492.847,5,2,3,0.4,2024-10-12,-7.153,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,viashinoperuano:::Boros Synth,viashinoperuano (Boros Synth),viashinoperuano,viashinoperuano,Boros Synth,1492.84,3,1,2,0.333333,2024-04-21,-7.16,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,denisevichalexey:::Hexproof,DenisevichAlexey (Hexproof),denisevichalexey,DenisevichAlexey,Hexproof,1492.838,1,0,1,0,2024-08-24,-7.162,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,karatedom:::Goblin Class Combo,karatedom (Goblin Class Combo),karatedom,karatedom,Goblin Class Combo,1492.837,1,0,1,0,2024-04-07,-7.163,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,pepeteam:::Izzet Control,pepeteam (Izzet Control),pepeteam,pepeteam,Izzet Control,1492.828,3,1,2,0.333333,2024-12-08,-7.172,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,buddythefrog:::Defender Stampede,BuddyTheFrog (Defender Stampede),buddythefrog,BuddyTheFrog,Defender Stampede,1492.819,13,6,7,0.461538,2024-04-06,-7.181,2
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,mansueto:::Orzhov Blade,Mansueto (Orzhov Blade),mansueto,Mansueto,Orzhov Blade,1492.819,5,2,3,0.4,2024-05-25,-7.181,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,nmt_sco94:::Goblin Class Combo,NMT_sco94 (Goblin Class Combo),nmt_sco94,NMT_sco94,Goblin Class Combo,1492.799,3,1,2,0.333333,2024-03-31,-7.201,1
